timestamp,load,hour,day_of_week,month,year
2024-08-21 21:00:00,13471.4765625,21,2,8,2024
2024-08-21 22:00:00,13651.229166666666,22,2,8,2024
2024-08-21 23:00:00,13382.25,23,2,8,2024
2024-08-22 00:00:00,12813.25,0,3,8,2024
2024-08-22 01:00:00,12215.510416666666,1,3,8,2024
2024-08-22 02:00:00,11786.770833333334,2,3,8,2024
2024-08-22 03:00:00,11393.0,3,3,8,2024
2024-08-22 04:00:00,10955.0,4,3,8,2024
2024-08-22 05:00:00,10731.75,5,3,8,2024
2024-08-22 06:00:00,10243.0,6,3,8,2024
2024-08-22 07:00:00,10223.5,7,3,8,2024
2024-08-22 08:00:00,10853.25,8,3,8,2024
2024-08-22 09:00:00,11461.098958333332,9,3,8,2024
2024-08-22 10:00:00,12109.604166666666,10,3,8,2024
2024-08-22 11:00:00,12527.75,11,3,8,2024
2024-08-22 12:00:00,13377.25,12,3,8,2024
2024-08-22 13:00:00,14434.75,13,3,8,2024
2024-08-22 14:00:00,15021.0,14,3,8,2024
2024-08-22 15:00:00,15423.0,15,3,8,2024
2024-08-22 16:00:00,14524.219787597656,16,3,8,2024
2024-08-22 17:00:00,13018.348487854004,17,3,8,2024
2024-08-22 18:00:00,12323.703552246094,18,3,8,2024
2024-08-22 19:00:00,12296.942115783691,19,3,8,2024
2024-08-22 20:00:00,13179.319816589355,20,3,8,2024
2024-08-22 21:00:00,13627.737533569336,21,3,8,2024
2024-08-22 22:00:00,13714.55552927653,22,3,8,2024
2024-08-22 23:00:00,13506.951141357422,23,3,8,2024
2024-08-23 00:00:00,12957.624031066895,0,4,8,2024
2024-08-23 01:00:00,12424.059641520182,1,4,8,2024
2024-08-23 02:00:00,11998.57005818685,2,4,8,2024
2024-08-23 03:00:00,11595.799224853516,3,4,8,2024
2024-08-23 04:00:00,11330.549224853516,4,4,8,2024
2024-08-23 05:00:00,10886.799224853516,5,4,8,2024
2024-08-23 06:00:00,9993.0,6,4,8,2024
2024-08-23 07:00:00,9616.25,7,4,8,2024
2024-08-23 08:00:00,9743.5,8,4,8,2024
2024-08-23 09:00:00,9968.848958333332,9,4,8,2024
2024-08-23 10:00:00,10436.854166666666,10,4,8,2024
2024-08-23 11:00:00,10967.5,11,4,8,2024
2024-08-23 12:00:00,11702.0,12,4,8,2024
2024-08-23 13:00:00,12647.75,13,4,8,2024
2024-08-23 14:00:00,13780.25,14,4,8,2024
2024-08-23 15:00:00,13998.25,15,4,8,2024
2024-08-23 16:00:00,13589.0,16,4,8,2024
2024-08-23 17:00:00,12515.5,17,4,8,2024
2024-08-23 18:00:00,11497.0,18,4,8,2024
2024-08-23 19:00:00,11592.0,19,4,8,2024
2024-08-23 20:00:00,12722.5,20,4,8,2024
2024-08-23 21:00:00,13062.4765625,21,4,8,2024
2024-08-23 22:00:00,13334.729166666666,22,4,8,2024
2024-08-23 23:00:00,13347.5,23,4,8,2024
2024-08-24 00:00:00,12925.75,0,5,8,2024
2024-08-24 01:00:00,12497.010416666666,1,5,8,2024
2024-08-24 02:00:00,12000.520833333334,2,5,8,2024
2024-08-24 03:00:00,11508.25,3,5,8,2024
2024-08-24 04:00:00,11406.75,4,5,8,2024
2024-08-24 05:00:00,11065.25,5,5,8,2024
2024-08-24 06:00:00,10393.75,6,5,8,2024
2024-08-24 07:00:00,10304.5,7,5,8,2024
2024-08-24 08:00:00,10877.75,8,5,8,2024
2024-08-24 09:00:00,11529.598958333332,9,5,8,2024
2024-08-24 10:00:00,11953.354166666666,10,5,8,2024
2024-08-24 11:00:00,12624.25,11,5,8,2024
2024-08-24 12:00:00,13595.75,12,5,8,2024
2024-08-24 13:00:00,14898.25,13,5,8,2024
2024-08-24 14:00:00,15562.5,14,5,8,2024
2024-08-24 15:00:00,15689.25,15,5,8,2024
2024-08-24 16:00:00,15014.25,16,5,8,2024
2024-08-24 17:00:00,13808.5,17,5,8,2024
2024-08-24 18:00:00,12959.25,18,5,8,2024
2024-08-24 19:00:00,13194.0,19,5,8,2024
2024-08-24 20:00:00,14371.25,20,5,8,2024
2024-08-24 21:00:00,14689.2265625,21,5,8,2024
2024-08-24 22:00:00,14829.729166666666,22,5,8,2024
2024-08-24 23:00:00,14736.75,23,5,8,2024
2024-08-25 00:00:00,13762.954498291016,0,6,8,2024
2024-08-25 01:00:00,13324.731600443522,1,6,8,2024
2024-08-25 02:00:00,13038.635587056478,2,6,8,2024
2024-08-25 03:00:00,12561.554634094238,3,6,8,2024
2024-08-25 04:00:00,12266.558685302734,4,6,8,2024
2024-08-25 05:00:00,11971.416343688965,5,6,8,2024
2024-08-25 06:00:00,11292.088386535645,6,6,8,2024
2024-08-25 07:00:00,11280.016273498535,7,6,8,2024
2024-08-25 08:00:00,11998.39134979248,8,6,8,2024
2024-08-25 09:00:00,12637.362058003742,9,6,8,2024
2024-08-25 10:00:00,13127.277064005533,10,6,8,2024
2024-08-25 11:00:00,13923.740829467773,11,6,8,2024
2024-08-25 12:00:00,14803.413818359375,12,6,8,2024
2024-08-25 13:00:00,16077.447532653809,13,6,8,2024
2024-08-25 14:00:00,16637.567474365234,14,6,8,2024
2024-08-25 15:00:00,16538.266319274902,15,6,8,2024
2024-08-25 16:00:00,15671.360855102539,16,6,8,2024
2024-08-25 17:00:00,14206.57861328125,17,6,8,2024
2024-08-25 18:00:00,13516.410572052002,18,6,8,2024
2024-08-25 19:00:00,13768.218799591064,19,6,8,2024
2024-08-25 20:00:00,14448.998268127441,20,6,8,2024
2024-08-25 21:00:00,14934.836128234863,21,6,8,2024
2024-08-25 22:00:00,15055.510836283365,22,6,8,2024
2024-08-25 23:00:00,14955.655380249023,23,6,8,2024
2024-08-26 00:00:00,14347.593528747559,0,0,8,2024
2024-08-26 01:00:00,13600.993303934732,1,0,8,2024
2024-08-26 02:00:00,13219.134167989096,2,0,8,2024
2024-08-26 03:00:00,12766.91586303711,3,0,8,2024
2024-08-26 04:00:00,12430.20548248291,4,0,8,2024
2024-08-26 05:00:00,12349.08283996582,5,0,8,2024
2024-08-26 06:00:00,11728.174465179443,6,0,8,2024
2024-08-26 07:00:00,11545.408309936523,7,0,8,2024
2024-08-26 08:00:00,12033.091815948486,8,0,8,2024
2024-08-26 09:00:00,12657.37852223714,9,0,8,2024
2024-08-26 10:00:00,12923.376574198404,10,0,8,2024
2024-08-26 11:00:00,13436.21002960205,11,0,8,2024
2024-08-26 12:00:00,14226.701271057129,12,0,8,2024
2024-08-26 13:00:00,15684.138526916504,13,0,8,2024
2024-08-26 14:00:00,16094.986320495605,14,0,8,2024
2024-08-26 15:00:00,15863.703643798828,15,0,8,2024
2024-08-26 16:00:00,15080.405715942383,16,0,8,2024
2024-08-26 17:00:00,13499.593948364258,17,0,8,2024
2024-08-26 18:00:00,12935.281455993652,18,0,8,2024
2024-08-26 19:00:00,13123.222145080566,19,0,8,2024
2024-08-26 20:00:00,13513.969940185547,20,0,8,2024
2024-08-26 21:00:00,13568.846702575684,21,0,8,2024
2024-08-26 22:00:00,13547.374941507975,22,0,8,2024
2024-08-26 23:00:00,13452.59489440918,23,0,8,2024
2024-08-27 00:00:00,13180.0,0,1,8,2024
2024-08-27 01:00:00,12823.260416666666,1,1,8,2024
2024-08-27 02:00:00,12525.020833333334,2,1,8,2024
2024-08-27 03:00:00,12332.0,3,1,8,2024
2024-08-27 04:00:00,12116.75,4,1,8,2024
2024-08-27 05:00:00,11976.75,5,1,8,2024
2024-08-27 06:00:00,11193.5,6,1,8,2024
2024-08-27 07:00:00,10950.5,7,1,8,2024
2024-08-27 08:00:00,11438.5,8,1,8,2024
2024-08-27 09:00:00,11983.098958333332,9,1,8,2024
2024-08-27 10:00:00,12494.354166666666,10,1,8,2024
2024-08-27 11:00:00,13068.25,11,1,8,2024
2024-08-27 12:00:00,13692.25,12,1,8,2024
2024-08-27 13:00:00,15026.5,13,1,8,2024
2024-08-27 14:00:00,15612.25,14,1,8,2024
2024-08-27 15:00:00,15473.0,15,1,8,2024
2024-08-27 16:00:00,14636.0,16,1,8,2024
2024-08-27 17:00:00,12934.25,17,1,8,2024
2024-08-27 18:00:00,11925.5,18,1,8,2024
2024-08-27 19:00:00,12149.0,19,1,8,2024
2024-08-27 20:00:00,13146.75,20,1,8,2024
2024-08-27 21:00:00,13554.7265625,21,1,8,2024
2024-08-27 22:00:00,13817.979166666666,22,1,8,2024
2024-08-27 23:00:00,13574.0,23,1,8,2024
2024-08-28 00:00:00,12684.0,0,2,8,2024
2024-08-28 01:00:00,12435.010416666666,1,2,8,2024
2024-08-28 02:00:00,11989.270833333334,2,2,8,2024
2024-08-28 03:00:00,11670.75,3,2,8,2024
2024-08-28 04:00:00,11484.5,4,2,8,2024
2024-08-28 05:00:00,11076.75,5,2,8,2024
2024-08-28 06:00:00,10468.0,6,2,8,2024
2024-08-28 07:00:00,10354.75,7,2,8,2024
2024-08-28 08:00:00,11040.5,8,2,8,2024
2024-08-28 09:00:00,11770.098958333332,9,2,8,2024
2024-08-28 10:00:00,12195.354166666666,10,2,8,2024
2024-08-28 11:00:00,12757.0,11,2,8,2024
2024-08-28 12:00:00,13445.0,12,2,8,2024
2024-08-28 13:00:00,14600.5,13,2,8,2024
2024-08-28 14:00:00,15252.75,14,2,8,2024
2024-08-28 15:00:00,15245.5,15,2,8,2024
2024-08-28 16:00:00,14588.25,16,2,8,2024
2024-08-28 17:00:00,13194.5,17,2,8,2024
2024-08-28 18:00:00,12196.25,18,2,8,2024
2024-08-28 19:00:00,12305.75,19,2,8,2024
2024-08-28 20:00:00,13280.75,20,2,8,2024
2024-08-28 21:00:00,13639.9765625,21,2,8,2024
2024-08-28 22:00:00,13801.729166666666,22,2,8,2024
2024-08-28 23:00:00,13476.0,23,2,8,2024
2024-08-29 00:00:00,13013.75,0,3,8,2024
2024-08-29 01:00:00,12418.260416666666,1,3,8,2024
2024-08-29 02:00:00,11981.270833333334,2,3,8,2024
2024-08-29 03:00:00,11707.0,3,3,8,2024
2024-08-29 04:00:00,11455.0,4,3,8,2024
2024-08-29 05:00:00,11165.75,5,3,8,2024
2024-08-29 06:00:00,10701.75,6,3,8,2024
2024-08-29 07:00:00,10585.75,7,3,8,2024
2024-08-29 08:00:00,11187.25,8,3,8,2024
2024-08-29 09:00:00,11960.348958333332,9,3,8,2024
2024-08-29 10:00:00,12270.604166666666,10,3,8,2024
2024-08-29 11:00:00,12821.0,11,3,8,2024
2024-08-29 12:00:00,13577.0,12,3,8,2024
2024-08-29 13:00:00,15043.5,13,3,8,2024
2024-08-29 14:00:00,15224.5,14,3,8,2024
2024-08-29 15:00:00,15200.0,15,3,8,2024
2024-08-29 16:00:00,14335.502807617188,16,3,8,2024
2024-08-29 17:00:00,13191.686874389648,17,3,8,2024
2024-08-29 18:00:00,12372.013061523438,18,3,8,2024
2024-08-29 19:00:00,12715.321426391602,19,3,8,2024
2024-08-29 20:00:00,13503.725173950195,20,3,8,2024
2024-08-29 21:00:00,13821.065612792969,21,3,8,2024
2024-08-29 22:00:00,13932.47927347819,22,3,8,2024
2024-08-29 23:00:00,13694.052871704102,23,3,8,2024
2024-08-30 00:00:00,13112.5,0,4,8,2024
2024-08-30 01:00:00,12852.260416666666,1,4,8,2024
2024-08-30 02:00:00,12487.270833333334,2,4,8,2024
2024-08-30 03:00:00,12011.75,3,4,8,2024
2024-08-30 04:00:00,11764.25,4,4,8,2024
2024-08-30 05:00:00,11337.0,5,4,8,2024
2024-08-30 06:00:00,10771.25,6,4,8,2024
2024-08-30 07:00:00,10209.75,7,4,8,2024
2024-08-30 08:00:00,10366.75,8,4,8,2024
2024-08-30 09:00:00,10602.098958333332,9,4,8,2024
2024-08-30 10:00:00,10935.604166666666,10,4,8,2024
2024-08-30 11:00:00,11504.0,11,4,8,2024
2024-08-30 12:00:00,12018.5,12,4,8,2024
2024-08-30 13:00:00,12908.5,13,4,8,2024
2024-08-30 14:00:00,13806.0,14,4,8,2024
2024-08-30 15:00:00,13893.25,15,4,8,2024
2024-08-30 16:00:00,13638.0,16,4,8,2024
2024-08-30 17:00:00,12268.369827270508,17,4,8,2024
2024-08-30 18:00:00,11510.437873840332,18,4,8,2024
2024-08-30 19:00:00,12073.553314208984,19,4,8,2024
2024-08-30 20:00:00,13198.007804870605,20,4,8,2024
2024-08-30 21:00:00,13726.24568939209,21,4,8,2024
2024-08-30 22:00:00,13956.24302927653,22,4,8,2024
2024-08-30 23:00:00,13663.490951538086,23,4,8,2024
2024-08-31 00:00:00,13585.738348420133,0,5,8,2024
2024-08-31 01:00:00,13624.549344564222,1,5,8,2024
2024-08-31 02:00:00,13663.36034070831,2,5,8,2024
2024-08-31 03:00:00,13702.171336852398,3,5,8,2024
2024-08-31 04:00:00,13740.982332996487,4,5,8,2024
2024-08-31 05:00:00,13779.793329140575,5,5,8,2024
2024-08-31 06:00:00,13818.604325284663,6,5,8,2024
2024-08-31 07:00:00,13857.415321428753,7,5,8,2024
2024-08-31 08:00:00,13896.22631757284,8,5,8,2024
2024-08-31 09:00:00,13935.037313716928,9,5,8,2024
2024-08-31 10:00:00,13973.848309861018,10,5,8,2024
2024-08-31 11:00:00,14012.659306005105,11,5,8,2024
2024-08-31 12:00:00,14051.470302149193,12,5,8,2024
2024-08-31 13:00:00,14090.281298293281,13,5,8,2024
2024-08-31 14:00:00,14129.09229443737,14,5,8,2024
2024-08-31 15:00:00,14167.903290581458,15,5,8,2024
2024-08-31 16:00:00,14206.714286725546,16,5,8,2024
2024-08-31 17:00:00,14245.525282869636,17,5,8,2024
2024-08-31 18:00:00,14284.336279013723,18,5,8,2024
2024-08-31 19:00:00,14323.147275157811,19,5,8,2024
2024-08-31 20:00:00,14361.9582713019,20,5,8,2024
2024-08-31 21:00:00,14400.769267445989,21,5,8,2024
2024-08-31 22:00:00,14439.580263590076,22,5,8,2024
2024-08-31 23:00:00,14478.391259734166,23,5,8,2024
2024-09-01 00:00:00,14014.412033081055,0,6,9,2024
2024-09-01 01:00:00,13525.010416666666,1,6,9,2024
2024-09-01 02:00:00,12984.770833333334,2,6,9,2024
2024-09-01 03:00:00,12471.5,3,6,9,2024
2024-09-01 04:00:00,12386.5,4,6,9,2024
2024-09-01 05:00:00,11918.5,5,6,9,2024
2024-09-01 06:00:00,11251.0,6,6,9,2024
2024-09-01 07:00:00,10949.75,7,6,9,2024
2024-09-01 08:00:00,11532.75,8,6,9,2024
2024-09-01 09:00:00,12359.098958333332,9,6,9,2024
2024-09-01 10:00:00,12948.854166666666,10,6,9,2024
2024-09-01 11:00:00,13677.5,11,6,9,2024
2024-09-01 12:00:00,14653.25,12,6,9,2024
2024-09-01 13:00:00,15794.25,13,6,9,2024
2024-09-01 14:00:00,16350.75,14,6,9,2024
2024-09-01 15:00:00,16506.5,15,6,9,2024
2024-09-01 16:00:00,15616.75,16,6,9,2024
2024-09-01 17:00:00,13902.75,17,6,9,2024
2024-09-01 18:00:00,12835.25,18,6,9,2024
2024-09-01 19:00:00,13346.0,19,6,9,2024
2024-09-01 20:00:00,14362.75,20,6,9,2024
2024-09-01 21:00:00,14935.4765625,21,6,9,2024
2024-09-01 22:00:00,14996.729166666666,22,6,9,2024
2024-09-01 23:00:00,14769.75,23,6,9,2024
2024-09-02 00:00:00,14577.991691589355,0,0,9,2024
2024-09-02 01:00:00,13750.773615519205,1,0,9,2024
2024-09-02 02:00:00,13125.159688313803,2,0,9,2024
2024-09-02 03:00:00,12534.46762084961,3,0,9,2024
2024-09-02 04:00:00,12194.000625610352,4,0,9,2024
2024-09-02 05:00:00,12002.014625549316,5,0,9,2024
2024-09-02 06:00:00,11330.820693969727,6,0,9,2024
2024-09-02 07:00:00,11093.578899383545,7,0,9,2024
2024-09-02 08:00:00,11976.1796875,8,0,9,2024
2024-09-02 09:00:00,12498.569867451984,9,0,9,2024
2024-09-02 10:00:00,12863.625803629557,10,0,9,2024
2024-09-02 11:00:00,13407.836265563965,11,0,9,2024
2024-09-02 12:00:00,14100.757568359375,12,0,9,2024
2024-09-02 13:00:00,15284.511444091797,13,0,9,2024
2024-09-02 14:00:00,15717.109367370605,14,0,9,2024
2024-09-02 15:00:00,15466.682556152344,15,0,9,2024
2024-09-02 16:00:00,14437.236694335938,16,0,9,2024
2024-09-02 17:00:00,13002.401588439941,17,0,9,2024
2024-09-02 18:00:00,12189.068466186523,18,0,9,2024
2024-09-02 19:00:00,12537.263328552246,19,0,9,2024
2024-09-02 20:00:00,13099.051734924316,20,0,9,2024
2024-09-02 21:00:00,13337.234664916992,21,0,9,2024
2024-09-02 22:00:00,13496.13493601481,22,0,9,2024
2024-09-02 23:00:00,13259.103225708008,23,0,9,2024
2024-09-03 00:00:00,13229.530212402344,0,1,9,2024
2024-09-03 01:00:00,12677.927141825357,1,1,9,2024
2024-09-03 02:00:00,12124.874528249105,2,1,9,2024
2024-09-03 03:00:00,11888.885070800781,3,1,9,2024
2024-09-03 04:00:00,11687.5347366333,4,1,9,2024
2024-09-03 05:00:00,11437.163902282715,5,1,9,2024
2024-09-03 06:00:00,10766.987098693848,6,1,9,2024
2024-09-03 07:00:00,10667.406684875488,7,1,9,2024
2024-09-03 08:00:00,11567.398719787598,8,1,9,2024
2024-09-03 09:00:00,12442.721333821615,9,1,9,2024
2024-09-03 10:00:00,12873.991755167643,10,1,9,2024
2024-09-03 11:00:00,13459.032112121582,11,1,9,2024
2024-09-03 12:00:00,14232.054985046387,12,1,9,2024
2024-09-03 13:00:00,15284.956497192383,13,1,9,2024
2024-09-03 14:00:00,15842.721694946289,14,1,9,2024
2024-09-03 15:00:00,15783.365196228027,15,1,9,2024
2024-09-03 16:00:00,14943.518081665039,16,1,9,2024
2024-09-03 17:00:00,13399.9252243042,17,1,9,2024
2024-09-03 18:00:00,12548.872482299805,18,1,9,2024
2024-09-03 19:00:00,12997.849605560303,19,1,9,2024
2024-09-03 20:00:00,13585.276237487793,20,1,9,2024
2024-09-03 21:00:00,13691.167457580566,21,1,9,2024
2024-09-03 22:00:00,13900.65716044108,22,1,9,2024
2024-09-03 23:00:00,13450.534004211426,23,1,9,2024
2024-09-04 00:00:00,13607.5,0,2,9,2024
2024-09-04 01:00:00,13160.510416666666,1,2,9,2024
2024-09-04 02:00:00,12717.020833333334,2,2,9,2024
2024-09-04 03:00:00,12308.0,3,2,9,2024
2024-09-04 04:00:00,12064.75,4,2,9,2024
2024-09-04 05:00:00,11683.0,5,2,9,2024
2024-09-04 06:00:00,11229.0,6,2,9,2024
2024-09-04 07:00:00,11023.25,7,2,9,2024
2024-09-04 08:00:00,11725.25,8,2,9,2024
2024-09-04 09:00:00,12528.598958333332,9,2,9,2024
2024-09-04 10:00:00,12889.104166666666,10,2,9,2024
2024-09-04 11:00:00,13338.5,11,2,9,2024
2024-09-04 12:00:00,13925.5,12,2,9,2024
2024-09-04 13:00:00,15186.25,13,2,9,2024
2024-09-04 14:00:00,15336.0,14,2,9,2024
2024-09-04 15:00:00,15012.5,15,2,9,2024
2024-09-04 16:00:00,14243.75,16,2,9,2024
2024-09-04 17:00:00,12815.25,17,2,9,2024
2024-09-04 18:00:00,11991.0,18,2,9,2024
2024-09-04 19:00:00,12562.25,19,2,9,2024
2024-09-04 20:00:00,13478.75,20,2,9,2024
2024-09-04 21:00:00,13883.2265625,21,2,9,2024
2024-09-04 22:00:00,13923.979166666666,22,2,9,2024
2024-09-04 23:00:00,13552.75,23,2,9,2024
2024-09-05 00:00:00,12923.5,0,3,9,2024
2024-09-05 01:00:00,12405.510416666666,1,3,9,2024
2024-09-05 02:00:00,11926.020833333334,2,3,9,2024
2024-09-05 03:00:00,11649.5,3,3,9,2024
2024-09-05 04:00:00,11351.0,4,3,9,2024
2024-09-05 05:00:00,11086.5,5,3,9,2024
2024-09-05 06:00:00,10497.0,6,3,9,2024
2024-09-05 07:00:00,10289.5,7,3,9,2024
2024-09-05 08:00:00,11052.0,8,3,9,2024
2024-09-05 09:00:00,11810.598958333332,9,3,9,2024
2024-09-05 10:00:00,12118.104166666666,10,3,9,2024
2024-09-05 11:00:00,12380.5,11,3,9,2024
2024-09-05 12:00:00,12920.0,12,3,9,2024
2024-09-05 13:00:00,13706.0,13,3,9,2024
2024-09-05 14:00:00,14166.25,14,3,9,2024
2024-09-05 15:00:00,14074.5,15,3,9,2024
2024-09-05 16:00:00,13408.75,16,3,9,2024
2024-09-05 17:00:00,12202.0,17,3,9,2024
2024-09-05 18:00:00,11288.125,18,3,9,2024
2024-09-05 19:00:00,11942.0,19,3,9,2024
2024-09-05 20:00:00,12792.713541666666,20,3,9,2024
2024-09-05 21:00:00,13037.2265625,21,3,9,2024
2024-09-05 22:00:00,13128.479166666666,22,3,9,2024
2024-09-05 23:00:00,12791.25,23,3,9,2024
2024-09-06 00:00:00,12448.5,0,4,9,2024
2024-09-06 01:00:00,11974.760416666666,1,4,9,2024
2024-09-06 02:00:00,11542.270833333334,2,4,9,2024
2024-09-06 03:00:00,11165.5,3,4,9,2024
2024-09-06 04:00:00,10905.0,4,4,9,2024
2024-09-06 05:00:00,10575.5,5,4,9,2024
2024-09-06 06:00:00,9977.25,6,4,9,2024
2024-09-06 07:00:00,9611.5,7,4,9,2024
2024-09-06 08:00:00,9753.0,8,4,9,2024
2024-09-06 09:00:00,10209.598958333332,9,4,9,2024
2024-09-06 10:00:00,10563.854166666666,10,4,9,2024
2024-09-06 11:00:00,11008.25,11,4,9,2024
2024-09-06 12:00:00,11753.5,12,4,9,2024
2024-09-06 13:00:00,12508.75,13,4,9,2024
2024-09-06 14:00:00,13557.0,14,4,9,2024
2024-09-06 15:00:00,13420.25,15,4,9,2024
2024-09-06 16:00:00,12274.0,16,4,9,2024
2024-09-06 17:00:00,11081.0,17,4,9,2024
2024-09-06 18:00:00,10675.75,18,4,9,2024
2024-09-06 19:00:00,11467.0,19,4,9,2024
2024-09-06 20:00:00,12342.713541666666,20,4,9,2024
2024-09-06 21:00:00,12835.4765625,21,4,9,2024
2024-09-06 22:00:00,13039.479166666666,22,4,9,2024
2024-09-06 23:00:00,12836.0,23,4,9,2024
2024-09-07 00:00:00,12488.25,0,5,9,2024
2024-09-07 01:00:00,12065.510416666666,1,5,9,2024
2024-09-07 02:00:00,11715.020833333334,2,5,9,2024
2024-09-07 03:00:00,11443.25,3,5,9,2024
2024-09-07 04:00:00,11137.0,4,5,9,2024
2024-09-07 05:00:00,10870.25,5,5,9,2024
2024-09-07 06:00:00,10231.0,6,5,9,2024
2024-09-07 07:00:00,9991.5,7,5,9,2024
2024-09-07 08:00:00,10391.75,8,5,9,2024
2024-09-07 09:00:00,10988.098958333332,9,5,9,2024
2024-09-07 10:00:00,11722.854166666666,10,5,9,2024
2024-09-07 11:00:00,12306.5,11,5,9,2024
2024-09-07 12:00:00,13354.5,12,5,9,2024
2024-09-07 13:00:00,14669.25,13,5,9,2024
2024-09-07 14:00:00,15113.75,14,5,9,2024
2024-09-07 15:00:00,15149.25,15,5,9,2024
2024-09-07 16:00:00,14702.5,16,5,9,2024
2024-09-07 17:00:00,13321.25,17,5,9,2024
2024-09-07 18:00:00,12340.75,18,5,9,2024
2024-09-07 19:00:00,13038.75,19,5,9,2024
2024-09-07 20:00:00,13903.463541666666,20,5,9,2024
2024-09-07 21:00:00,14422.4765625,21,5,9,2024
2024-09-07 22:00:00,14342.229166666666,22,5,9,2024
2024-09-07 23:00:00,13798.994791666666,23,5,9,2024
2024-09-08 00:00:00,13480.5,0,6,9,2024
2024-09-08 01:00:00,13022.260416666666,1,6,9,2024
2024-09-08 02:00:00,12643.020833333334,2,6,9,2024
2024-09-08 03:00:00,12322.5,3,6,9,2024
2024-09-08 04:00:00,11840.5,4,6,9,2024
2024-09-08 05:00:00,11547.5,5,6,9,2024
2024-09-08 06:00:00,11025.5,6,6,9,2024
2024-09-08 07:00:00,10727.5,7,6,9,2024
2024-09-08 08:00:00,11327.25,8,6,9,2024
2024-09-08 09:00:00,11933.848958333332,9,6,9,2024
2024-09-08 10:00:00,12176.604166666666,10,6,9,2024
2024-09-08 11:00:00,12593.5,11,6,9,2024
2024-09-08 12:00:00,12776.0,12,6,9,2024
2024-09-08 13:00:00,13381.0,13,6,9,2024
2024-09-08 14:00:00,13511.0,14,6,9,2024
2024-09-08 15:00:00,13280.5,15,6,9,2024
2024-09-08 16:00:00,12488.75,16,6,9,2024
2024-09-08 17:00:00,11547.75,17,6,9,2024
2024-09-08 18:00:00,11342.25,18,6,9,2024
2024-09-08 19:00:00,11801.5,19,6,9,2024
2024-09-08 20:00:00,12349.213541666666,20,6,9,2024
2024-09-08 21:00:00,12580.2265625,21,6,9,2024
2024-09-08 22:00:00,12402.979166666666,22,6,9,2024
2024-09-08 23:00:00,11943.994791666666,23,6,9,2024
2024-09-09 00:00:00,11435.75,0,0,9,2024
2024-09-09 01:00:00,11040.510416666666,1,0,9,2024
2024-09-09 02:00:00,10540.270833333334,2,0,9,2024
2024-09-09 03:00:00,10237.25,3,0,9,2024
2024-09-09 04:00:00,9999.0,4,0,9,2024
2024-09-09 05:00:00,9854.75,5,0,9,2024
2024-09-09 06:00:00,9431.25,6,0,9,2024
2024-09-09 07:00:00,9334.5,7,0,9,2024
2024-09-09 08:00:00,9892.5,8,0,9,2024
2024-09-09 09:00:00,10596.098958333332,9,0,9,2024
2024-09-09 10:00:00,11026.604166666666,10,0,9,2024
2024-09-09 11:00:00,11504.75,11,0,9,2024
2024-09-09 12:00:00,11723.5,12,0,9,2024
2024-09-09 13:00:00,12210.0,13,0,9,2024
2024-09-09 14:00:00,12486.75,14,0,9,2024
2024-09-09 15:00:00,12484.5,15,0,9,2024
2024-09-09 16:00:00,11898.75,16,0,9,2024
2024-09-09 17:00:00,10634.0,17,0,9,2024
2024-09-09 18:00:00,10181.0,18,0,9,2024
2024-09-09 19:00:00,10840.25,19,0,9,2024
2024-09-09 20:00:00,11618.213541666666,20,0,9,2024
2024-09-09 21:00:00,11704.7265625,21,0,9,2024
2024-09-09 22:00:00,11670.479166666666,22,0,9,2024
2024-09-09 23:00:00,11224.494791666666,23,0,9,2024
2024-09-10 00:00:00,10750.580101013184,0,1,9,2024
2024-09-10 01:00:00,10170.620897928875,1,1,9,2024
2024-09-10 02:00:00,9665.716832478842,2,1,9,2024
2024-09-10 03:00:00,9654.374969482422,3,1,9,2024
2024-09-10 04:00:00,9372.572898864746,4,1,9,2024
2024-09-10 05:00:00,9304.324592590332,5,1,9,2024
2024-09-10 06:00:00,8852.797023773193,6,1,9,2024
2024-09-10 07:00:00,8925.249744415283,7,1,9,2024
2024-09-10 08:00:00,9588.689971923828,8,1,9,2024
2024-09-10 09:00:00,10391.472997029623,9,1,9,2024
2024-09-10 10:00:00,10660.407671610514,10,1,9,2024
2024-09-10 11:00:00,11008.370719909668,11,1,9,2024
2024-09-10 12:00:00,11246.360931396484,12,1,9,2024
2024-09-10 13:00:00,11800.452171325684,13,1,9,2024
2024-09-10 14:00:00,12062.033714294434,14,1,9,2024
2024-09-10 15:00:00,11942.461013793945,15,1,9,2024
2024-09-10 16:00:00,11382.17552947998,16,1,9,2024
2024-09-10 17:00:00,10589.028057098389,17,1,9,2024
2024-09-10 18:00:00,10317.447170257568,18,1,9,2024
2024-09-10 19:00:00,10889.500465393066,19,1,9,2024
2024-09-10 20:00:00,11004.527857462564,20,1,9,2024
2024-09-10 21:00:00,11137.764839172363,21,1,9,2024
2024-09-10 22:00:00,10975.764795939129,22,1,9,2024
2024-09-10 23:00:00,10730.933314005533,23,1,9,2024
2024-09-11 00:00:00,10164.67837524414,0,2,9,2024
2024-09-11 01:00:00,9777.079706827799,1,2,9,2024
2024-09-11 02:00:00,9441.523381551106,2,2,9,2024
2024-09-11 03:00:00,9092.334075927734,3,2,9,2024
2024-09-11 04:00:00,8921.392612457275,4,2,9,2024
